sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
341,10231,,1756490840519211,,,,1756490840537563,1756490843307819,0,0,1013127,2770256,1757129,56470,3,1920,1080,yolov5s,local
343,10291,,1756490842524402,,,,1756490842540811,1756490844993014,0,0,693651,2452203,1758552,56757,0,1920,1080,yolov5s,local
345,10351,,1756490844527041,,,,1756490844543303,1756490846789421,0,0,494794,2246118,1751324,56834,11,1920,1080,yolov5s,local
347,10411,,1756490846534040,,,,1756490846546821,1756490848530919,0,0,227702,1984098,1756396,57334,0,1920,1080,yolov5s,local
348,10441,,1756490847528263,,,,1756490847547786,1756490850251396,0,0,954653,2703610,1748957,57421,1,1920,1080,yolov5s,local
350,10501,,1756490849528798,,,,1756490849550991,1756490852114289,0,0,806745,2563298,1756553,58209,0,1920,1080,yolov5s,local
352,10561,,1756490851535938,,,,1756490851555189,1756490853739544,0,0,453814,2184355,1730541,58469,0,1920,1080,yolov5s,local
354,10621,,1756490853539824,,,,1756490853559009,1756490855493623,0,0,188030,1934614,1746584,59629,0,1920,1080,yolov5s,local
355,10651,,1756490854542222,,,,1756490854560941,1756490857338325,0,0,1029067,2777384,1748317,59941,8,1920,1080,yolov5s,local
357,10711,,1756490856555329,,,,1756490856564993,1756490859078891,0,0,769325,2513898,1744573,59463,2,1920,1080,yolov5s,local
359,10771,,1756490858552503,,,,1756490858568823,1756490860728730,0,0,412005,2159907,1747902,59574,6,1920,1080,yolov5s,local
361,10831,,1756490860557849,,,,1756490860571627,1756490862558907,0,0,242821,1987280,1744459,59069,1,1920,1080,yolov5s,local
