sequence_id,frame_number,pi_hostname,pi_capture_start,pi_sent_to_jetson,jetson_received,jetson_sent_result,controller_sent_pulse,controller_received,pi_overhead_us,jetson_overhead_us,network_latency_us,total_latency_us,inference_us,frame_size_bytes,detection_count,image_width,image_height,model_name,experiment_mode
621,18631,,1756500103068735,1756500103068857,1756500103188145,1756500103463014,1756500103025984,1756500103421650,122,274869,120675,395666,274849,59361,31,1920,1080,yolov5m,offload
626,18781,,1756500103405357,1756500103405474,1756500103463311,1756500103740216,1756500103363016,1756500103698595,117,276905,58557,335579,276885,60005,31,1920,1080,yolov5m,offload
630,18901,,1756500103675655,1756500103675774,1756500103740595,1756500104018177,1756500103633280,1756500103977338,119,277582,66357,344058,277563,58996,27,1920,1080,yolov5m,offload
634,19021,,1756500103946085,1756500103946203,1756500104018419,1756500104294748,1756500103903176,1756500104253162,118,276329,73539,349986,276309,57842,26,1920,1080,yolov5m,offload
638,19141,,1756500104214343,1756500104214459,1756500104294981,1756500104575903,1756500104171939,1756500104534872,116,280922,81895,362933,280905,57703,22,1920,1080,yolov5m,offload
642,19261,,1756500104480652,1756500104480771,1756500104576618,1756500104852220,1756500104441117,1756500104810845,119,275602,94007,369728,275585,59157,21,1920,1080,yolov5m,offload
646,19381,,1756500104753265,1756500104753389,1756500104852484,1756500105133003,1756500104710881,1756500105092169,124,280519,100645,381288,280499,58485,24,1920,1080,yolov5m,offload
650,19501,,1756500105022366,1756500105022484,1756500105133426,1756500105410399,1756500104979789,1756500105369570,118,276973,112690,389781,276955,59529,23,1920,1080,yolov5m,offload
655,19651,,1756500105358656,1756500105358776,1756500105410624,1756500105687155,1756500105316794,1756500105647645,120,276531,54200,330851,276513,58992,22,1920,1080,yolov5m,offload
659,19771,,1756500105629198,1756500105629320,1756500105687442,1756500105965446,1756500105586788,1756500105924759,122,278004,59845,337971,277984,58568,28,1920,1080,yolov5m,offload
663,19891,,1756500105895099,1756500105895219,1756500105965709,1756500106241942,1756500105856271,1756500106200881,120,276233,68257,344610,276212,59193,30,1920,1080,yolov5m,offload
667,20011,,1756500106168741,1756500106168867,1756500106242221,1756500106520642,1756500106126778,1756500106480573,126,278421,75248,353795,278386,59122,29,1920,1080,yolov5m,offload
671,20131,,1756500106438144,1756500106438264,1756500106521129,1756500106797713,1756500106396011,1756500106756324,120,276584,83609,360313,276563,58315,22,1920,1080,yolov5m,offload
675,20251,,1756500106707012,1756500106707136,1756500106798028,1756500107074234,1756500106665212,1756500107033042,124,276206,91500,367830,276189,58040,22,1920,1080,yolov5m,offload
679,20371,,1756500106976681,1756500106976806,1756500107074647,1756500107354988,1756500106934497,1756500107313440,125,280341,98477,378943,280322,57544,25,1920,1080,yolov5m,offload
